pathogen,checkpoint,model size,mode,Fold,Label,Prob,Preds
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6460853,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.68044543,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.77689576,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5432104,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5764117,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.59036374,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.46765566,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5320703,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7316701,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6900664,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.8159452,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.83501214,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.828665,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.79867786,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7323069,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.68402725,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.56685585,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.56801045,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.49496004,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5736634,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.55898744,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.66119117,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5833667,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.55706733,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7251275,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.4147948,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.682703,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6766605,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.70768887,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6571671,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7123902,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5439711,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.588165,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.66113514,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5196693,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.45689845,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.43022162,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.4442611,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.92783624,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.91083723,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.89016396,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8793732,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8515649,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9393346,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9339086,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.93098944,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.93186206,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.92904216,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.87389755,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.90393585,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.65937436,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.67946976,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6392928,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6118964,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6403718,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6099899,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.69590056,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7453281,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5513166,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9035187,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.93942565,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.92530197,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8520597,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.87552994,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.90001243,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.86605,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.90788436,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9218423,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9422785,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8946395,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8888264,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8713597,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.92183197,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9060011,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.761871,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8019663,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9127516,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.85152197,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7323837,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8137156,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.72655314,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8626651,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8687696,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8309063,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8742248,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.85923505,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.83429843,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8941564,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9244131,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8978281,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.91918993,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9421115,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8728679,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9524359,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.89678985,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.87464213,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8937923,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.87222314,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9190885,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.94334334,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.93476886,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.93120867,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8926201,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9395315,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.92687446,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8470391,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.83604765,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8470381,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.92243224,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9168991,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.91042644,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.881885,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.876176,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.9093498,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8460757,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.88736635,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7656753,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7996713,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7151037,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.797549,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.76081246,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.72737026,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8037851,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.74412334,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.76435506,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7847148,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7748034,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.75727075,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7467089,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6461288,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6943561,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6644042,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6371542,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.56811655,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.65957636,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5696436,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.51618034,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5775769,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5496571,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6771625,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5757044,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5871484,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.67692995,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5150625,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5581505,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.54636794,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4944938,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5514273,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5156626,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.48637062,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.51288223,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.54689676,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6114636,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.50084454,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5035743,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5297992,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5683478,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.47392997,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.51422083,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.54332703,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.52623564,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.55969083,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5352427,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5729115,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.590621,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5222978,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6817149,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6448145,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.72085744,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.67862844,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6891471,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.61417764,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6025234,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.58149993,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6276336,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.46280915,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5822035,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.63441896,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5635446,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6233452,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6549474,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5485356,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.608207,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.68613046,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5517279,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6991195,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.8612486,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.8478226,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.79323655,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.8145947,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.72195137,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.85336894,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6820292,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6914202,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.59957266,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.666747,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.603022,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7463048,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7387269,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.621677,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6836014,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6981432,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.51447237,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6758556,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7075473,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6050751,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.64571744,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.88891476,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6865749,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7566087,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.89251935,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.86967206,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.81959254,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7347049,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8843707,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.778751,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6521439,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.7258164,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.8590499,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.6845168,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5732768,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.556734,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.42978343,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.56796104,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.67939985,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6075114,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5994688,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6258683,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7071262,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7785981,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.80956155,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.73697245,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.83946234,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7737534,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.75293213,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7406845,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.8961736,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.68652296,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7602345,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.72899526,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.60713387,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.6997262,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7443926,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.7920722,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.40541592,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.453806,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.39582437,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.3828731,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.4431895,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.46065632,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.44140282,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.4460326,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.49490038,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.35516506,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.446707,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.38437843,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.32689908,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.31622663,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.37002712,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.31421193,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.31545153,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.36015522,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.3280156,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.4179175,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.332498,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.44401425,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.3939301,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.40816417,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.43190518,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.34462672,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.39685288,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5336796,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.47611296,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.3892029,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.45174322,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.3801161,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.40572244,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.3835222,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.4480769,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.4865426,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.39421302,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.46499023,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.50512964,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,0,0.5128714,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.35315984,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.35432655,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4142094,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.30627677,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.47868115,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.51202416,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.34880888,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4793674,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.41856328,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.3870394,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.42239553,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.42154628,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4739973,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.36643326,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4801149,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.46599078,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.55257356,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.472798,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.42095086,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.3891732,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.41474754,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4386717,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4543827,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.508108,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.58295304,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5705071,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4524657,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.582421,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5535302,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.554819,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.5761377,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.50125426,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,base,5,1,0.4941376,0
